,id_all,id,id_original,year,month,date,ymonth,Headline,paper,wcount,us,chn,kor,nkor,Asahi,Yomiuri,jijistartdate,jijiymonth,prneg_us,prneg_chn,prneg_sko,prneg_nko,prpos_us,prpos_chn,prpos_sko,prpos_nko,train_us,train_chn,train_sko,train_nko,cdneg_us,cdneg_chn,cdneg_sko,cdneg_nko,cdpos_us,cdpos_chn,cdpos_sko,cdpos_nko,cdneg_us2,cdneg_chn2,cdneg_sko2,cdneg_nko2,cdpos_us2,cdpos_chn2,cdpos_sko2,cdpos_nko2,Both,Asahi_w,Yomiuri_w,Both_w,logitpr_neg,rfpr_neg,logitpr_pos,rfpr_pos
270,10505,5273,2530,1990,5,15,199005,政府は慎重姿勢　韓国側の「お言葉」による謝罪期待,A,329.0,0,0,1,0,1,0,10,199006,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0.444444444444,329.0,0.0,146.222222222,0.00246806009163,0.02074,0.00679769202403,0.018668
271,10508,5276,2533,1990,5,15,199005,「お言葉」で謝罪期待　韓国大統領、意向明確に　訪日控え会見,A,1384.0,0,0,1,0,1,0,10,199006,,,0.0,,,,0.0,,0,0,1,0,,,0.0,,,,0.0,,,,0.0,,,,0.0,,0.444444444444,1384.0,0.0,615.111111111,0.000368519213361,0.00698,0.0264283595162,0.026788
272,10519,5279,2538,1990,5,16,199005,韓国紙対日批判強める　盧泰愚大統領への天皇の「お言葉」問題,A,467.0,0,0,1,0,1,0,10,199006,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0.444444444444,467.0,0.0,207.555555556,0.0270868659882,0.22806,0.0349988830326,0.06196
273,10522,5282,2541,1990,5,16,199005,盧大統領への「お言葉」案　政府部内で固まる,A,1031.0,0,0,1,0,1,0,10,199006,,,0.0,,,,0.0,,0,0,1,0,,,0.0,,,,0.0,,,,0.0,,,,0.0,,0.444444444444,1031.0,0.0,458.222222222,0.000282087280709,0.00532,0.00863920639231,0.003416
274,10524,5242,2370,1990,5,17,199005,不幸な過去　「お言葉」は２４日の宮中晩さん会で　韓国大統領の来日当日 ,Y,271.0,0,0,1,0,0,1,10,199006,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0.555555555556,0.0,271.0,150.555555556,0.000641357398526,0.01006,0.0234427711143,0.064652
275,10533,5286,2547,1990,5,17,199005,被爆者基金を創設　政府、日韓協力へ最終調整,A,954.0,0,0,1,0,1,0,10,199006,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0.444444444444,954.0,0.0,424.0,0.00113651909019,0.0062,0.133765447765,0.156632
276,10542,5289,2552,1990,5,18,199005,「共同声明作成せず」で日韓政府合意　盧泰愚韓国大統領来日,A,268.0,0,0,1,0,1,0,10,199006,,,0.25,,,,0.0,,0,0,1,0,,,0.0,,,,0.0,,,,0.0,,,,0.0,,0.444444444444,268.0,0.0,119.111111111,0.000293105221774,0.01,0.294542567261,0.09324
277,10544,5291,2554,1990,5,18,199005,日本・対馬と李氏朝鮮　日韓、史料交換へ　大統領来日で,A,813.0,0,0,1,1,1,0,10,199006,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0.444444444444,813.0,0.0,361.333333333,1.40846399726e-05,0.00508,0.159240791543,0.137232
278,10556,5297,2562,1990,5,19,199005,歴史への責任（新展開待つ日韓　盧泰愚大統領の来日：上）,A,1701.0,0,0,1,0,1,0,10,199006,,,0.0,,,,0.0,,0,0,1,0,,,0.0,,,,0.0,,,,0.0,,,,0.0,,0.444444444444,1701.0,0.0,756.0,0.000571700602292,0.01684,0.0557690217952,0.030876
279,10565,5303,2570,1990,5,20,199005,共生の道（新展開待つ日韓　盧泰愚大統領の来日：中）,A,1697.0,0,0,1,0,1,0,10,199006,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0.444444444444,1697.0,0.0,754.222222222,0.000409796384153,0.00154,0.0555578610365,0.031756
280,10566,5263,2396,1990,5,21,199005,不幸な過去　首相、韓国に陳謝へ　「わが国の行為により苦しみ」／首脳会談冒頭 ,Y,830.0,0,0,1,0,0,1,10,199006,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0.555555555556,0.0,830.0,461.111111111,0.000440016538925,0.05582,0.00671987867358,0.02994
281,10577,5308,2577,1990,5,21,199005,外交の試金石（新展開待つ日韓　蘆泰愚大統領の来日：下）,A,1846.0,0,0,1,0,1,0,10,199006,,,0.0,,,,0.25,,0,0,1,0,,,0.0,,,,0.0,,,,0.0,,,,0.0,,0.444444444444,1846.0,0.0,820.444444444,0.000952380083461,0.01642,0.18375702219,0.06646
282,10583,5273,2407,1990,5,22,199005,お言葉問題など大きなヤマ越えた　大統領来日で韓国側の理解進展を示唆／外務省 ,Y,269.0,0,0,1,0,0,1,10,199006,,,0.0,,,,0.25,,0,0,1,0,,,0.0,,,,0.0,,,,0.0,,,,0.0,,0.555555555556,0.0,269.0,149.444444444,0.00209743956261,0.02406,0.00929496921072,0.053084
283,10586,5312,2581,1990,5,22,199005,日韓首脳会談　対北朝鮮も焦点　「孤立回避」を確認へ,A,1133.0,0,0,1,1,1,0,10,199006,,,0.0,,,,0.0,,0,0,1,0,,,0.0,,,,0.0,,,,0.0,,,,0.0,,0.444444444444,1133.0,0.0,503.555555556,0.000621150763753,0.00082,0.216706992302,0.105216
284,10591,5276,2411,1990,5,23,199005,盧泰愚・韓国大統領　あす２４日来日　「天皇訪韓」問題浮上も ,Y,752.0,0,0,1,0,0,1,10,199006,,,0.0,,,,0.0,,0,0,1,0,,,0.0,,,,0.0,,,,0.0,,,,0.0,,0.555555555556,0.0,752.0,417.777777778,0.000589051500012,0.01108,0.028019059105,0.03528
285,10595,5316,2591,1990,5,23,199005,盧泰愚・韓国大統領あす来日,A,225.0,0,0,1,0,1,0,10,199006,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0.444444444444,225.0,0.0,100.0,0.00136116233888,0.00446,0.0103324113952,0.007664
286,10598,5319,2594,1990,5,23,199005,天皇の「お言葉」で政府最終調整　韓国大統領来日,A,696.0,0,0,1,0,1,0,10,199006,,,0.0,,,,0.0,,0,0,1,0,,,0.0,,,,0.0,,,,0.0,,,,0.0,,0.444444444444,696.0,0.0,309.333333333,0.000463073935041,0.00252,0.0148425547024,0.02886
287,10600,5280,2416,1990,5,24,199005,日韓　「不幸な過去に痛み」の「お言葉」で政府決着　盧大統領きょう２４日来日 ,Y,932.0,0,0,1,0,0,1,10,199006,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0.555555555556,0.0,932.0,517.777777778,6.39076606828e-05,0.00856,0.0645788715967,0.048152
288,10601,5281,2417,1990,5,24,199005,不幸な過去　「お言葉」は前進／韓国外相 ,Y,196.0,0,0,1,0,0,1,10,199006,,,0.0,,,,0.0,,0,0,1,0,,,0.0,,,,0.0,,,,0.0,,,,0.0,,0.555555555556,0.0,196.0,108.888888889,0.00316818277697,0.0066,0.0114853213933,0.050884
289,10602,5282,2418,1990,5,24,199005,不幸な過去　韓国紙が「お言葉」骨子報道 ,Y,263.0,0,0,1,0,0,1,10,199006,,,0.0,,,,0.0,,0,0,1,0,,,0.0,,,,0.0,,,,0.0,,,,0.0,,0.555555555556,0.0,263.0,146.111111111,0.000356017240686,0.00556,0.00613445457879,0.00398
290,10603,5283,2419,1990,5,24,199005,日韓首脳　きょう２４日第一回会談 ,Y,147.0,0,0,1,0,0,1,10,199006,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0.555555555556,0.0,147.0,81.6666666667,0.000105168745573,0.00332,0.110542375475,0.045728
291,10608,5288,2425,1990,5,24,199005,盧泰愚韓国大統領の日程＝２４日 ,Y,142.0,0,0,1,0,0,1,10,199006,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0.555555555556,0.0,142.0,78.8888888889,0.00604718547744,0.00942,0.0177309617169,0.004984
292,10609,5321,2598,1990,5,24,199005,桜内衆院議長、韓国への侵略に対する反省表明へ　自社公民が合意,A,242.0,0,0,1,0,1,0,10,199006,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0.444444444444,242.0,0.0,107.555555556,0.0272209805969,0.11032,0.107516089983,0.043216
293,10610,5322,2599,1990,5,24,199005,韓国紙が天皇の「お言葉」案骨子を報道,A,348.0,0,0,1,0,1,0,10,199006,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0.444444444444,348.0,0.0,154.666666667,0.000483020476287,0.00536,0.0148809595617,0.040004
294,10614,5326,2603,1990,5,24,199005,盧泰愚大統領きょう来日　天皇の「お言葉」案を評価,A,897.0,0,0,1,0,1,0,10,199006,,,0.0,,,,0.25,,0,0,1,0,,,0.0,,,,0.0,,,,0.0,,,,0.0,,0.444444444444,897.0,0.0,398.666666667,1.1646607014e-05,0.00162,0.0234789292869,0.02976
295,10616,5289,2426,1990,5,25,199005,日韓の不幸な過去　天皇陛下「痛惜の念」表明　盧大統領「過ちを洗い流す」 ,Y,1496.0,0,0,1,0,0,1,10,199006,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0.555555555556,0.0,1496.0,831.111111111,0.0001775179662,0.00236,0.083303685368,0.0299
296,10617,5290,2427,1990,5,25,199005,日韓首脳会談　海部首相、不幸な過去を「謙虚に反省、おわび」　新時代構築へ ,Y,601.0,0,0,1,0,0,1,10,199006,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0.555555555556,0.0,601.0,333.888888889,3.11240642878e-05,0.01666,0.0634938657886,0.141916
297,10618,5291,2428,1990,5,25,199005,盧泰愚・韓国大統領の日程＝５月２５日 ,Y,199.0,0,0,1,0,0,1,10,199006,,,0.0,,,,0.0,,0,0,1,0,,,0.0,,,,0.0,,,,0.0,,,,0.0,,0.555555555556,0.0,199.0,110.555555556,0.00192235589519,0.00274,0.0224707991942,0.012452
298,10622,5328,2607,1990,5,25,199005,土井氏訪韓、原則で一致　盧大統領と社党委員長,A,220.0,0,0,1,0,1,0,10,199006,,,0.0,,,,0.0,,0,0,1,0,,,0.0,,,,0.0,,,,0.0,,,,0.0,,0.444444444444,220.0,0.0,97.7777777778,0.000119702462935,0.0035,0.0460212719719,0.056768
299,10623,5329,2608,1990,5,25,199005,天皇陛下の謝罪発言に評価の論評　韓国側,A,242.0,0,0,1,0,1,0,10,199006,,,0.0,,,,0.25,,0,0,1,0,,,0.0,,,,0.0,,,,0.0,,,,0.0,,0.444444444444,242.0,0.0,107.555555556,0.00429286225828,0.02004,0.0122016625427,0.00988
300,10627,5333,2612,1990,5,25,199005,天皇陛下、韓国大統領迎え「お言葉」　極めて意味深い　大統領評価,A,1857.0,0,0,1,0,1,0,10,199006,,,0.0,,,,0.25,,0,0,1,0,,,0.0,,,,0.0,,,,0.0,,,,0.0,,0.444444444444,1857.0,0.0,825.333333333,0.000225580498185,0.03448,0.0158843163337,0.006264
301,10628,5295,2433,1990,5,26,199005,指紋押捺　韓国、除外拡大を要請　二、三世を同等に／閣僚個別会談 ,Y,1381.0,0,0,1,0,0,1,10,199006,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0.555555555556,0.0,1381.0,767.222222222,0.0017830272858,0.08146,0.0229143197509,0.078508
302,10629,5296,2434,1990,5,26,199005,盧大統領、天皇訪韓きょう２６日招請　時期は明示せず ,Y,252.0,0,0,1,0,0,1,10,199006,,,0.0,,,,0.0,,0,0,1,0,,,0.0,,,,0.0,,,,0.0,,,,0.0,,0.555555555556,0.0,252.0,140.0,5.80626724373e-05,0.00302,0.0916082720878,0.046884
303,10630,5297,2435,1990,5,26,199005,天皇の「お言葉」で認識の違いに決着　盧・韓国大統領、明白な謝罪と評価 ,Y,327.0,0,0,1,0,0,1,10,199006,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0.555555555556,0.0,327.0,181.666666667,3.35485721924e-05,0.00698,0.0210541539059,0.056232
304,10631,5298,2436,1990,5,26,199005,「日韓の不幸な過去」を反省　学校教育に反映／海部首相表明 ,Y,321.0,0,0,1,0,0,1,10,199006,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0.555555555556,0.0,321.0,178.333333333,5.26915190974e-05,0.01854,0.0250019558831,0.018728
305,10636,5334,2615,1990,5,26,199005,「過去への反省、学校教育にも」　盧大統領への謝罪めぐり海部首相,A,178.0,0,0,1,0,1,0,10,199006,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0.444444444444,178.0,0.0,79.1111111111,0.000667249490269,0.05974,0.00760191388499,0.026716
306,10637,5335,2616,1990,5,26,199005,秋にアジア外相会議　日韓外相会談一致,A,303.0,0,0,1,0,1,0,10,199006,,,0.0,,,,0.25,,0,0,1,0,,,0.0,,,,0.0,,,,0.0,,,,0.0,,0.444444444444,303.0,0.0,134.666666667,0.00354255196893,0.02082,0.0958239079165,0.106268
307,10638,5336,2617,1990,5,26,199005,盧泰愚韓国大統領歓迎夕食会でも重ねて謝罪　海部首相,A,366.0,0,0,1,0,1,0,10,199006,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0.444444444444,366.0,0.0,162.666666667,5.29370777529e-05,0.0049,0.0268419451957,0.160948
308,10641,5339,2620,1990,5,26,199005,歴史認識、核心は解決　「お言葉」などに満足　盧泰愚韓国大統領表明,A,2527.0,0,0,1,0,1,0,10,199006,,,0.0,,,,0.25,,0,0,1,0,,,0.0,,,,0.0,,,,0.0,,,,0.0,,0.444444444444,2527.0,0.0,1123.11111111,0.000201864530369,0.01524,0.0275327036342,0.070092
309,10643,5304,2443,1990,5,27,199005,「日韓の不幸な過去反省」　教育現場での指導を徹底　教師集め講習会／文部省 ,Y,450.0,0,0,1,0,0,1,10,199006,,,0.0,,,,0.0,,0,0,1,0,,,0.0,,,,0.0,,,,0.0,,,,0.0,,0.555555555556,0.0,450.0,250.0,0.000256331927429,0.01798,0.0575683244674,0.039344
310,10645,5306,2445,1990,5,27,199005,「日韓関係に新しい章」　盧大統領、帰国声明で意義を強調 ,Y,192.0,0,0,1,0,0,1,10,199006,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0.555555555556,0.0,192.0,106.666666667,0.0010082864816,0.01574,0.258501199641,0.126572
311,10646,5307,2446,1990,5,27,199005,盧大統領、公式訪日を終え帰国の途に ,Y,112.0,0,0,1,0,0,1,10,199006,,,0.0,,,,0.0,,0,0,1,0,,,0.0,,,,0.0,,,,0.0,,,,0.0,,0.555555555556,0.0,112.0,62.2222222222,0.00189084564484,0.01138,0.0308841405063,0.023136
312,10652,5344,2627,1990,5,27,199005,「日本、はっきり謝罪」　盧大統領、帰国声明で強調　新時代呼びかけ,A,945.0,0,0,1,0,1,0,10,199006,,,0.0,,,,0.5,,0,0,1,0,,,0.0,,,,1.0,,,,0.0,,,,1.0,,0.444444444444,945.0,0.0,420.0,0.000736845834749,0.01524,0.380223407477,0.51094
313,10688,5328,2473,1990,5,31,199005,韓ソ首脳会談　史上初、４日にシスコで　「国交樹立議題に」／韓国政府筋 ,Y,975.0,0,0,1,0,0,1,10,199006,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0.555555555556,0.0,975.0,541.666666667,0.000601506557473,0.02294,0.0437417216316,0.037392
314,10689,5329,2474,1990,5,31,199005,韓ソ首脳会談　朝鮮半島の統一問題も議題に ,Y,314.0,0,0,1,1,0,1,10,199006,,,0.0,,,,0.0,,0,0,1,0,,,0.0,,,,0.0,,,,0.0,,,,0.0,,0.555555555556,0.0,314.0,174.444444444,0.000139200293689,0.00342,0.0302385374474,0.015588
315,10690,5330,2475,1990,5,31,199005,韓ソ首脳会談　ソ連も前向き検討／ゴ大統領同行筋 ,Y,196.0,0,0,1,0,0,1,10,199006,,,0.0,,,,0.0,,0,0,1,0,,,0.0,,,,0.0,,,,0.0,,,,0.0,,0.555555555556,0.0,196.0,108.888888889,0.000282574085018,0.01094,0.0336023549939,0.024408
316,10703,5368,2659,1990,5,31,199005,韓ソ首脳会談、ソ連側も実現を示唆,A,107.0,0,0,1,0,1,0,10,199006,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0.444444444444,107.0,0.0,47.5555555556,0.000322324642475,0.01032,0.0564534750023,0.127204
317,10704,5369,2660,1990,5,31,199005,韓ソ首脳、６月に初会談　国交正常化など論議,A,422.0,0,0,1,0,1,0,10,199006,,,0.0,,,,0.0,,0,0,1,0,,,0.0,,,,0.0,,,,0.0,,,,0.0,,0.444444444444,422.0,0.0,187.555555556,0.000123618716121,0.01856,0.0410301017762,0.03192
318,10710,5338,2484,1990,6,1,199006,盧・ゴ大統領会談　韓国が正式に日程を発表 ,Y,134.0,0,0,1,0,0,1,9,199006,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0.555555555556,0.0,134.0,74.4444444444,0.00687063584743,0.0197,0.00854377030604,0.012916
319,10716,5376,2667,1990,6,1,199006,「北朝鮮と協議なし」　韓ソ首脳会談についてソ連同行筋,A,312.0,0,0,1,1,1,0,9,199006,,,0.0,,,,0.0,,0,0,1,0,,,0.0,,,,0.0,,,,0.0,,,,0.0,,0.444444444444,312.0,0.0,138.666666667,0.000209220320314,0.0121,0.0104373561431,0.004792
320,10719,5379,2672,1990,6,1,199006,韓国とソ連、国交めざし首脳会談　緊張緩和を論議,A,1132.0,0,0,1,0,1,0,9,199006,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0.444444444444,1132.0,0.0,503.111111111,0.00284655736021,0.03722,0.0430816204703,0.15344
321,10720,5341,2488,1990,6,2,199006,米ソ首脳が第３回会談　新通商協定で詰め　朝鮮半島・北方領土も討議 ,Y,1220.0,1,0,1,1,0,1,9,199006,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0.555555555556,0.0,1220.0,677.777777778,0.000166526708006,0.05808,0.00261725897179,0.027688
322,10725,5380,2675,1990,6,2,199006,朝鮮半島からの強制連行に関連の名簿、釜山に１９冊現存,A,487.0,0,0,1,1,1,0,9,199006,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0.444444444444,487.0,0.0,216.444444444,0.016504688562,0.097,0.00526858310424,0.028152
323,10726,5381,2676,1990,6,2,199006,地球温暖化が南北格差を拡大　ＩＰＣＣ第２部会が途上国支援を強調,A,643.0,0,0,1,1,1,0,9,199006,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0.444444444444,643.0,0.0,285.777777778,0.000238245141885,0.01742,0.0239035320222,0.08198
324,10727,5382,2677,1990,6,2,199006,韓ソ首脳会談を米が確認　米韓首脳も会談へ,A,118.0,1,0,1,0,1,0,9,199006,0.0,,,,0.25,,,,1,0,0,0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.444444444444,118.0,0.0,52.4444444444,2.94225177535e-06,0.02538,0.0615575795601,0.189504
325,10737,5351,2499,1990,6,3,199006,韓ソ首脳会談で北朝鮮が重大発表か ,Y,689.0,0,0,1,1,0,1,9,199006,,,0.0,,,,0.0,,0,0,1,0,,,0.0,,,,0.0,,,,0.0,,,,0.0,,0.555555555556,0.0,689.0,382.777777778,0.000410852135812,0.0276,0.0266983964749,0.008308
326,10738,5352,2500,1990,6,3,199006,北朝鮮の駐ソ大使が一時帰国　韓ソ首脳会談で対応策協議か ,Y,275.0,0,0,1,1,0,1,9,199006,,,,0.0,,,,0.0,0,0,0,1,,,,0.0,,,,0.0,,,,0.0,,,,0.0,0.555555555556,0.0,275.0,152.777777778,4.74749243346e-06,0.00398,0.00812906680019,0.023232
327,10748,5356,2505,1990,6,4,199006,盧大統領が米に到着　ゴ大統領と会談へ ,Y,186.0,1,0,1,0,0,1,9,199006,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0.555555555556,0.0,186.0,103.333333333,0.000377236367957,0.03974,0.0080131087191,0.002264
328,10751,5393,2691,1990,6,4,199006,韓国大統領、米国へ到着　きょう韓ソ会談,A,218.0,1,0,1,0,1,0,9,199006,,,0.0,,,,0.0,,0,0,1,0,,,0.0,,,,0.0,,,,0.0,,,,0.0,,0.444444444444,218.0,0.0,96.8888888889,0.00138009933171,0.02424,0.0254677224729,0.007324
329,10758,5360,2510,1990,6,5,199006,韓ソ　交流拡大討議へ　両首脳、サンフランシスコで初の会談 ,Y,1066.0,0,0,1,0,0,1,9,199006,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0.555555555556,0.0,1066.0,592.222222222,0.000311113479371,0.01392,0.142663984471,0.15248
330,10763,5401,2702,1990,6,5,199006,タス通信が短く報道　韓ソ首脳会談,A,129.0,0,0,1,0,1,0,9,199006,,,0.0,,,,0.0,,0,0,1,0,,,0.0,,,,0.0,,,,0.0,,,,0.0,,0.444444444444,129.0,0.0,57.3333333333,0.000338873784608,8e-05,0.0320887142933,0.002348
331,10767,5405,2706,1990,6,5,199006,国交樹立など幅広く協議へ　相互訪問も調整か　韓ソ首脳けさ会談,A,825.0,0,0,1,0,1,0,9,199006,,,0.0,,,,0.25,,0,0,1,0,,,0.0,,,,0.0,,,,0.0,,,,0.0,,0.444444444444,825.0,0.0,366.666666667,3.85915440218e-06,0.00022,0.00810553991917,0.025156
332,10773,5406,2708,1990,6,6,199006,南北首脳会談実現に協力　ソ連大統領が韓国大統領に約束,A,194.0,0,0,1,1,1,0,9,199006,,,,0.0,,,,0.5,0,0,0,1,,,,0.0,,,,1.0,,,,0.0,,,,1.0,0.444444444444,194.0,0.0,86.2222222222,0.000832553348592,0.03752,0.322488418876,0.202212
333,10774,5407,2710,1990,6,6,199006,「緊張緩和が朝鮮半島にも波及」　韓ソ首脳会談で政府新見解,A,501.0,0,0,1,1,1,0,9,199006,,,0.0,,,,0.0,,0,0,1,0,,,0.0,,,,0.0,,,,0.0,,,,0.0,,0.444444444444,501.0,0.0,222.666666667,0.00197558672786,0.02482,0.047114220062,0.030272
334,10777,5410,2713,1990,6,6,199006,解け始めた氷　朝鮮半島にも新風（再編へ動く世界：３）　,A,1757.0,0,0,1,1,1,0,9,199006,,,,0.25,,,,0.75,0,0,0,1,,,,0.0,,,,1.0,,,,0.0,,,,1.0,0.444444444444,1757.0,0.0,780.888888889,0.00884986995045,0.02874,0.00618677555683,0.010896
335,10780,5369,2522,1990,6,7,199006,米韓首脳会談　在韓米軍、一層削減も　半島和平を協議 ,Y,550.0,1,0,1,0,0,1,9,199006,,,0.0,,,,0.0,,0,0,1,0,,,0.0,,,,0.0,,,,0.0,,,,0.0,,0.555555555556,0.0,550.0,305.555555556,4.29812730919e-06,0.00044,0.00981056761303,0.03452
336,10783,5372,2525,1990,6,7,199006,［米ソ新協調時代］（３）韓ソ改善　北朝鮮の動きが焦点（連載） ,Y,1534.0,1,0,1,1,0,1,9,199006,0.0,,,,0.0,,,,1,0,0,0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.555555555556,0.0,1534.0,852.222222222,9.62047996407e-06,0.00704,0.0274269376024,0.210008
337,10788,5416,2721,1990,6,7,199006,在韓米軍、さらに削減可能　ブッシュ大統領との会談で盧大統領が示唆,A,931.0,1,0,1,0,1,0,9,199006,,,0.0,,,,0.0,,0,0,1,0,,,0.0,,,,0.0,,,,0.0,,,,0.0,,0.444444444444,931.0,0.0,413.777777778,0.000168135802808,0.02522,0.00827664276115,0.001556
338,11127,5571,2943,1990,7,7,199007,南北朝鮮の首相級会談開催に基本合意　代表団は分断後初、空の往来,A,554.0,0,0,1,1,1,0,12,199007,,,,0.0,,,,0.75,0,0,0,1,,,,0.0,,,,1.0,,,,0.0,,,,1.0,0.444444444444,554.0,0.0,246.222222222,0.000740345231658,0.07466,0.232296689306,0.224624
339,11198,5606,2995,1990,7,13,199007,南北首相級会談　９月にソウルで,A,551.0,0,0,1,1,1,0,12,199008,,,0.0,,,,0.25,,0,0,1,0,,,0.0,,,,0.0,,,,0.0,,,,0.0,,0.444444444444,551.0,0.0,244.888888889,0.001785692398,0.02784,0.0126989668324,0.040492
340,11275,5633,2842,1990,7,21,199007,韓国の南北自由交流提案　北朝鮮が拒否 ,Y,288.0,0,0,1,1,0,1,12,199008,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0.555555555556,0.0,288.0,160.0,0.00122051408607,0.02444,0.0379580921912,0.090532
341,11277,5643,3051,1990,7,21,199007,北朝鮮側が事実上拒否　盧泰愚・韓国大統領の南北間自由往来案,A,265.0,0,0,1,1,1,0,12,199008,,,0.0,,,,0.0,,0,0,1,0,,,0.0,,,,0.0,,,,0.0,,,,0.0,,0.444444444444,265.0,0.0,117.777777778,0.00139059956693,0.02154,0.0146148130472,0.063448
342,11291,5652,3063,1990,7,22,199007,反政府集会に２０万人　解散・総選挙を求める　韓国,A,508.0,0,0,1,0,1,0,12,199008,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0.444444444444,508.0,0.0,225.777777778,0.432024470332,0.34844,0.00515170192185,0.027868
343,11297,5644,2855,1990,7,23,199007,［崩せ土地神話］（９）韓国の挑戦　宅地２００坪に制限（連載） ,Y,1463.0,0,0,1,0,0,1,12,199008,,,0.0,,,,0.0,,0,0,1,0,,,0.0,,,,0.0,,,,0.0,,,,0.0,,0.555555555556,0.0,1463.0,812.777777778,0.0251154321049,0.0138,0.0140017178329,0.0032
344,11321,5666,3083,1990,7,25,199007,研究の継続を提案（日韓シンポジウム　２１世紀の世界と日韓関係）,A,346.0,0,0,1,0,1,0,12,199008,,,0.0,,,,0.0,,0,0,1,0,,,0.0,,,,0.0,,,,0.0,,,,0.0,,0.444444444444,346.0,0.0,153.777777778,0.000261266140468,0.01038,0.177403383017,0.100896
345,11375,5694,3123,1990,7,30,199007,サハリン残留の韓国人と遺族ら、賠償請求を８月提訴へ,A,886.0,0,0,1,0,1,0,12,199008,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0.444444444444,886.0,0.0,393.777777778,0.0290881334132,0.06984,0.0101965560067,0.024608
346,11396,5704,3137,1990,8,1,199008,謝罪「不十分」が韓国で７９％　第３回日韓共同世論調査,A,1102.0,0,0,1,0,1,0,9,199008,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0.444444444444,1102.0,0.0,489.777777778,0.0207382549156,0.14396,0.0420223471577,0.049464
347,11898,5957,3468,1990,9,5,199009,南北朝鮮首相が対話　「思想強要しない」延・北朝鮮首相,A,1167.0,0,0,1,1,1,0,8,199009,,,0.0,,,,0.0,,0,0,1,0,,,0.0,,,,0.0,,,,0.0,,,,0.0,,0.444444444444,1167.0,0.0,518.666666667,1.00897591739e-05,0.00336,0.0223831540688,0.05288
348,11915,5952,3213,1990,9,7,199009,南北首脳会談早期に　盧・韓国大統領、北朝鮮首相に提案 ,Y,684.0,0,0,1,1,0,1,8,199009,,,,0.0,,,,0.25,0,0,0,1,,,,0.0,,,,0.0,,,,0.0,,,,0.0,0.555555555556,0.0,684.0,380.0,7.97680716597e-05,0.00378,0.00761116171651,0.024352
349,11917,5954,3215,1990,9,7,199009,南北首相会談、国連加盟など協議の継続を確認して終了／ソウル ,Y,233.0,0,0,1,1,0,1,8,199009,,,0.0,,,,0.0,,0,0,1,0,,,0.0,,,,0.0,,,,0.0,,,,0.0,,0.555555555556,0.0,233.0,129.444444444,0.000238408105526,0.03312,0.0215179039331,0.073072
350,11918,5964,3480,1990,9,7,199009,国連加盟は「単一議席」協議　韓国・北朝鮮の初の首相会談で合意,A,885.0,0,0,1,1,1,0,8,199009,,,0.0,,,,0.25,,0,0,1,0,,,0.0,,,,0.0,,,,0.0,,,,0.0,,0.444444444444,885.0,0.0,393.333333333,1.23696799821e-05,0.00208,0.028711026118,0.038052
