"id_all","id","id_original","year","month","date","ymonth","Headline","paper","wcount","us","chn","kor","nkor","Asahi","Yomiuri","jijistartdate","jijiymonth","prneg_us","prneg_chn","prneg_sko","prneg_nko","prpos_us","prpos_chn","prpos_sko","prpos_nko","train_us","train_chn","train_sko","train_nko","cdneg_us","cdneg_chn","cdneg_sko","cdneg_nko","cdpos_us","cdpos_chn","cdpos_sko","cdpos_nko","cdneg_us2","cdneg_chn2","cdneg_sko2","cdneg_nko2","cdpos_us2","cdpos_chn2","cdpos_sko2","cdpos_nko2","Both","Asahi_w","Yomiuri_w","Both_w"
10747,5355,2504,1990,6,4,199006,"ゴ大統領、訪日の意向再表明　アジアでも対話促進／米ソ首脳会談 ","Y",563,1,0,0,0,0,1,9,199006,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.555555555555556,0,563,312.777777777778
10748,5356,2505,1990,6,4,199006,"盧大統領が米に到着　ゴ大統領と会談へ ","Y",186,1,0,1,0,0,1,9,199006,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.555555555555556,0,186,103.333333333333
10750,5358,2507,1990,6,4,199006,"［米ソ新協調時代］（１）ドイツ問題　解決へ共通の「理解基盤」（連載） ","Y",1611,1,0,0,0,0,1,9,199006,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.555555555555556,0,1611,895
10751,5393,2691,1990,6,4,199006,"韓国大統領、米国へ到着　きょう韓ソ会談","A",218,1,0,1,0,1,0,9,199006,NA,NA,0,NA,NA,NA,0,NA,0,0,1,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,0.444444444444444,218,0,96.8888888888889
10753,5395,2694,1990,6,4,199006,"米ソ大統領の共同会見＜骨子＞","A",218,1,0,0,0,1,0,9,199006,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.444444444444444,218,0,96.8888888888889
10754,5396,2695,1990,6,4,199006,"築かれた米ソ協調　新秩序へ基盤整う（再編へ動く世界：１）","A",1886,1,0,0,0,1,0,9,199006,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.444444444444444,1886,0,838.222222222222
10756,5398,2697,1990,6,4,199006,"世界平和へ責任共有　米ソ首脳会談を定期化　共同会見","A",2096,1,0,0,0,1,0,9,199006,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.444444444444444,2096,0,931.555555555556
10757,5359,2509,1990,6,5,199006,"公共事業予算　米、平成２年度補正を要求　年度ごと額明示も　政府筋明かす ","Y",933,1,0,0,0,0,1,9,199006,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.555555555555556,0,933,518.333333333333
10760,5362,2512,1990,6,5,199006,"［米ソ新協調時代］（２）ＳＴＡＲＴ　核、「縮小均衡」図る試み（連載） ","Y",1549,1,0,0,0,0,1,9,199006,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.555555555555556,0,1549,860.555555555556
10762,5400,2701,1990,6,5,199006,"北方領土問題も取り上げる　米ソ首脳会談","A",263,1,0,0,0,1,0,9,199006,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.444444444444444,263,0,116.888888888889
10780,5369,2522,1990,6,7,199006,"米韓首脳会談　在韓米軍、一層削減も　半島和平を協議 ","Y",550,1,0,1,0,0,1,9,199006,NA,NA,0,NA,NA,NA,0,NA,0,0,1,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,0.555555555555556,0,550,305.555555555556
10782,5371,2524,1990,6,7,199006,"独禁法運用のガイドライン　格安店への圧力は違法　日米構造協議報告書入手 ","Y",694,1,0,0,0,0,1,9,199006,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.555555555555556,0,694,385.555555555556
10783,5372,2525,1990,6,7,199006,"［米ソ新協調時代］（３）韓ソ改善　北朝鮮の動きが焦点（連載） ","Y",1534,1,0,1,1,0,1,9,199006,0,NA,NA,NA,0,NA,NA,NA,1,0,0,0,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0.555555555555556,0,1534,852.222222222222
10787,5415,2720,1990,6,7,199006,"日米で安保閣僚会議　両国２人で構成の方針、アジア情勢も協議","A",587,1,0,0,0,1,0,9,199006,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.444444444444444,587,0,260.888888888889
10788,5416,2721,1990,6,7,199006,"在韓米軍、さらに削減可能　ブッシュ大統領との会談で盧大統領が示唆","A",931,1,0,1,0,1,0,9,199006,NA,NA,0,NA,NA,NA,0,NA,0,0,1,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,0.444444444444444,931,0,413.777777777778
10803,5379,2535,1990,6,9,199006,"商慣行、業界一体で改善　日米構造協議へ通産最終案　特別リベートは原則廃止 ","Y",1154,1,0,0,0,0,1,9,199007,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.555555555555556,0,1154,641.111111111111
10804,5380,2536,1990,6,9,199006,"日米構造協議の最終報告に公共投資のＧＮＰ比は明示しない／海部首相 ","Y",201,1,0,0,0,0,1,9,199007,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.555555555555556,0,201,111.666666666667
10805,5381,2537,1990,6,9,199006,"日米構造協議焦点、公共投資１０か年計画の目標　住宅床面積は１００平方ｍ ","Y",505,1,0,0,0,0,1,9,199007,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.555555555555556,0,505,280.555555555556
10806,5382,2538,1990,6,9,199006,"日米構造協議の公共投資１０か年計画のとりまとめ作業は２０日をメド／自民党 ","Y",123,1,0,0,0,0,1,9,199007,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.555555555555556,0,123,68.3333333333333
10809,5385,2541,1990,6,9,199006,"［米ソ新協調時代］（４）欧州の模索　「大国の論理」維持に失望（連載） ","Y",1485,1,0,0,0,0,1,9,199007,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.555555555555556,0,1485,825
10810,5425,2732,1990,6,9,199006,"橋本蔵相が米国の批判受け、黒字有用論を修正","A",202,1,0,0,0,1,0,9,199007,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.444444444444444,202,0,89.7777777777778
10812,5427,2734,1990,6,9,199006,"公共投資計画、新たな譲歩せぬ　政府・自民確認　日米構造協議","A",785,1,0,0,0,1,0,9,199007,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.444444444444444,785,0,348.888888888889
10815,5430,2739,1990,6,9,199006,"日米欧４社ソ連で石油化学事業　合弁で１兆円規模","A",1173,1,0,0,0,1,0,9,199007,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.444444444444444,1173,0,521.333333333333
10819,5389,2546,1990,6,10,199006,"［米ソ新協調時代］（５）日本の立場　アジアに変化生む外交を（連載） ","Y",1755,1,0,0,0,0,1,9,199007,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.555555555555556,0,1755,975
10839,5400,2559,1990,6,13,199006,"ゴ大統領提案の統一ドイツのＮＡＴＯ「準構成員」加盟　米大統領も反対 ","Y",285,1,0,0,0,0,1,9,199007,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.555555555555556,0,285,158.333333333333
10842,5403,2562,1990,6,13,199006,"公共投資額のＧＮＰ比明示で米の要求に応じぬ　海部首相ら確認 ","Y",465,1,0,0,0,0,1,9,199007,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.555555555555556,0,465,258.333333333333
10845,5440,2753,1990,6,13,199006,"「譲歩せぬ」方針を確認　日米構造協議で政府","A",196,1,0,0,0,1,0,9,199007,0.5,NA,NA,NA,0,NA,NA,NA,1,0,0,0,1,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,0,NA,NA,NA,0.444444444444444,196,0,87.1111111111111
10857,5411,2571,1990,6,14,199006,"日本などの農業保護の削減　米、サミットでの合意を主張 ","Y",652,1,0,0,0,0,1,9,199007,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.555555555555556,0,652,362.222222222222
10866,5415,2576,1990,6,15,199006,"公共投資　「４００―４１５兆円で決着」　日米構造協議へ金丸氏見通し ","Y",247,1,0,0,0,0,1,9,199007,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.555555555555556,0,247,137.222222222222
10871,5454,2773,1990,6,15,199006,"米にも配慮しつつ国際的潮流に従う　温暖化防止のＣＯ２規制＜解説＞","A",954,1,0,0,0,1,0,9,199007,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.444444444444444,954,0,424
10880,5423,2585,1990,6,16,199006,"４月の米貿易赤字、前月比１７％減　対日は９％増加 ","Y",409,1,0,0,0,0,1,9,199007,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.555555555555556,0,409,227.222222222222
10887,5425,2588,1990,6,17,199006,"構造協議、ＧＮＰ比固執せず　公共投資で米側示唆　他項目で譲歩を／外相会談 ","Y",562,1,0,0,0,0,1,9,199007,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.555555555555556,0,562,312.222222222222
10908,5472,2800,1990,6,18,199006,"黒字有用論（歪んだ経済大国・第４部　検証・日米構造協議：１）","A",1932,1,0,0,0,1,0,9,199007,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.444444444444444,1932,0,858.666666666667
10917,5443,2609,1990,6,19,199006,"沖縄米軍基地の返還は１７施設・９００ヘクタール　日米で合意 ","Y",838,1,0,0,0,0,1,9,199007,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.555555555555556,0,838,465.555555555556
10929,5480,2813,1990,6,20,199006,"米国の仕掛け（歪んだ経済大国・第４部　検証・日米構造協議：２）","A",1889,1,0,0,0,1,0,9,199007,0.75,NA,NA,NA,0,NA,NA,NA,1,0,0,0,1,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,0,NA,NA,NA,0.444444444444444,1889,0,839.555555555556
10930,5481,2814,1990,6,20,199006,"キューバのカストロ首相、米と首脳会談希望　即位の礼で来日時に","A",813,1,0,0,0,1,0,9,199007,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.444444444444444,813,0,361.333333333333
10932,5450,2618,1990,6,21,199006,"米空母ミッドウェー、離着艦訓練中に爆発　不明１、負傷１６人／千葉沖 ","Y",1246,1,0,0,0,0,1,9,199007,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.555555555555556,0,1246,692.222222222222
10933,5451,2619,1990,6,21,199006,"空母ミッドウェーの爆発事故　応急用具庫から発生／米国防総省 ","Y",195,1,0,0,0,0,1,9,199007,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.555555555555556,0,195,108.333333333333
10934,5452,2620,1990,6,21,199006,"爆発火災事故の米空母ミッドウェー　９１年退役で“お別れ訓練中”／防衛庁 ","Y",175,1,0,0,0,0,1,9,199007,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.555555555555556,0,175,97.2222222222222
10935,5453,2621,1990,6,21,199006,"米空母ミッドウェーの爆発事故　政府に原因究明を要請／長洲・神奈川県知事 ","Y",101,1,0,0,0,0,1,9,199007,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.555555555555556,0,101,56.1111111111111
10942,5485,2820,1990,6,21,199006,"内部の矛盾（歪んだ経済大国・第４部　検証・日米構造協議：３）","A",1910,1,0,0,0,1,0,9,199007,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.444444444444444,1910,0,848.888888888889
10943,5486,2821,1990,6,21,199006,"米空母ミッドウェーで爆発　１人不明１６人負傷　野島崎沖で訓練中","A",1494,1,0,0,0,1,0,9,199007,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.444444444444444,1494,0,664
10951,5465,2634,1990,6,22,199006,"横須賀港に接岸、２遺体を収容／米空母ミッドウェー爆発事故 ","Y",555,1,0,0,0,0,1,9,199007,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.555555555555556,0,555,308.333333333333
10955,5490,2827,1990,6,22,199006,"ゆとりの壁（歪んだ経済大国・第４部　検証・日米構造協議：４）","A",1968,1,0,0,0,1,0,9,199007,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.444444444444444,1968,0,874.666666666667
10961,5469,2640,1990,6,23,199006,"８９年のＯＤＡは世界１　８９億ドルで米を抜く／外務省 ","Y",594,1,0,0,0,0,1,9,199007,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.555555555555556,0,594,330
10966,5495,2834,1990,6,23,199006,"ＧＮＰ比にこだわらぬ姿勢　日米構造協議、公共投資問題で米高官　","A",536,1,0,0,0,1,0,9,199007,0,NA,NA,NA,0.25,NA,NA,NA,1,0,0,0,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0.444444444444444,536,0,238.222222222222
10968,5497,2837,1990,6,23,199006,"安倍氏に米財務長官が公共投資拡大迫る　日米構造協議","A",582,1,0,0,0,1,0,9,199007,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.444444444444444,582,0,258.666666666667
10972,5472,2644,1990,6,24,199006,"日米あす２５日から構造協議　海部首相、公共投資４１５兆円を対米提示 ","Y",825,1,0,0,0,0,1,9,199007,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.555555555555556,0,825,458.333333333333
10973,5473,2645,1990,6,24,199006,"日米構造協議　公共投資４１５兆円程度では黒字減にならぬ／ＵＳＴＲ次席代表 ","Y",453,1,0,0,0,0,1,9,199007,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.555555555555556,0,453,251.666666666667
10978,5502,2845,1990,6,24,199006,"総額４１５兆円超に　公共投資増で海部首相が表明　日米構造協議","A",398,1,0,0,0,1,0,9,199007,0,NA,NA,NA,0,NA,NA,NA,1,0,0,0,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0.444444444444444,398,0,176.888888888889
10980,5504,2847,1990,6,24,199006,"政治の役割（歪んだ経済大国・第４部　検証・日米構造協議：５）","A",1925,1,0,0,0,1,0,9,199007,0.25,NA,NA,NA,0,NA,NA,NA,1,0,0,0,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0.444444444444444,1925,0,855.555555555556
10984,5478,2651,1990,6,25,199006,"「公共投資」を焦点に、きょう２５日から日米構造協議最終報告の取りまとめへ ","Y",433,1,0,0,0,0,1,9,199007,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.555555555555556,0,433,240.555555555556
10985,5479,2652,1990,6,25,199006,"日米構造協議に先立ち都内で非公式に意見交換 ","Y",130,1,0,0,0,0,1,9,199007,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.555555555555556,0,130,72.2222222222222
10999,5512,2858,1990,6,25,199006,"独禁法課徴金や特許審査で「目標数字明示を」　構造協議で米高官","A",1109,1,0,0,0,1,0,9,199007,0,NA,NA,NA,0,NA,NA,NA,1,0,0,0,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0.444444444444444,1109,0,492.888888888889
11001,5488,2663,1990,6,26,199006,"方励之夫妻　「病気治療」の名目で英へ出国　中国、米欧関係改善へ譲歩 ","Y",1046,1,1,0,0,0,1,9,199007,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.555555555555556,0,1046,581.111111111111
11003,5490,2665,1990,6,26,199006,"方励之夫妻、英国へ米軍機で北京出発 ","Y",563,1,0,0,0,0,1,9,199007,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.555555555555556,0,563,312.777777777778
11005,5492,2667,1990,6,26,199006,"構造協議　「公共投資４１５兆円」米が拒否　海部首相の政治決断へ ","Y",981,1,0,0,0,0,1,9,199007,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.555555555555556,0,981,545
11007,5494,2669,1990,6,26,199006,"日米構造協議　財政赤字の９３年解消　米、目標を放棄 ","Y",213,1,0,0,0,0,1,9,199007,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.555555555555556,0,213,118.333333333333
11010,5515,2863,1990,6,26,199006,"米「重要な前進」と評価　方励之氏夫妻の英国出国","A",393,1,0,0,0,1,0,9,199007,0,NA,NA,NA,0.25,NA,NA,NA,1,0,0,0,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0.444444444444444,393,0,174.666666666667
11013,5518,2866,1990,6,26,199006,"公共投資４１５兆円を提示、米は拒否　独禁法課徴金も距離　構造協議","A",1351,1,0,0,0,1,0,9,199007,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.444444444444444,1351,0,600.444444444444
11015,5520,2868,1990,6,26,199006,"中国の反体制物理学者、方励之氏夫妻が英へ出国　米中関係改善へ","A",1679,1,1,0,0,1,0,9,199007,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.444444444444444,1679,0,746.222222222222
11016,5496,2673,1990,6,27,199006,"日米構造協議　公共投資が決着せず日程延長　土地・流通などは合意 ","Y",1703,1,0,0,0,0,1,9,199007,0.25,NA,NA,NA,0,NA,NA,NA,1,0,0,0,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0.555555555555556,0,1703,946.111111111111
11017,5497,2674,1990,6,27,199006,"米の財政危機　ブッシュ大統領が増税を決断　国防支出などカットも ","Y",267,1,0,0,0,0,1,9,199007,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.555555555555556,0,267,148.333333333333
11025,5523,2873,1990,6,27,199006,"対ソ戦略重視を転換　米太平洋軍司令官に書面インタビュー","A",1235,1,0,0,0,1,0,9,199007,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.444444444444444,1235,0,548.888888888889
11026,5524,2874,1990,6,27,199006,"日米構造協議、決着きょう以降に　公共投資で政治決断も","A",1285,1,0,0,0,1,0,9,199007,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.444444444444444,1285,0,571.111111111111
11028,5503,2681,1990,6,28,199006,"日米構造協議　公共投資４３０兆円で決着　きょう２８日最終報告発表 ","Y",1336,1,0,0,0,0,1,9,199007,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.555555555555556,0,1336,742.222222222222
11029,5504,2682,1990,6,28,199006,"日米構造協議最終報告取りまとめ　海部首相、ブッシュ大統領との電話会談で合意 ","Y",175,1,0,0,0,0,1,9,199007,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.555555555555556,0,175,97.2222222222222
11031,5506,2685,1990,6,28,199006,"［日米　迫られる経済改革］（上）「消費者優先」へ道筋（連載） ","Y",1534,1,0,0,0,0,1,9,199007,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.555555555555556,0,1534,852.222222222222
11035,5529,2881,1990,6,28,199006,"公共投資は４３０兆円　日米構造協議が事実上決着","A",2772,1,0,0,0,1,0,9,199007,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.444444444444444,2772,0,1232
11037,5508,2689,1990,6,29,199006,"日米構造協議　最終報告を発表　「事後点検」秋に初会合 ","Y",667,1,0,0,0,0,1,9,199007,0,NA,NA,NA,0,NA,NA,NA,1,0,0,0,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0.555555555555556,0,667,370.555555555556
11040,5511,2692,1990,6,29,199006,"［日米　迫られる経済改革］（中）「対決」から「協力」模索（連載） ","Y",1437,1,0,0,0,0,1,9,199007,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.555555555555556,0,1437,798.333333333333
11042,5531,2885,1990,6,29,199006,"日米構造協議の最終報告＜骨子＞","A",938,1,0,0,0,1,0,9,199007,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.444444444444444,938,0,416.888888888889
11043,5532,2886,1990,6,29,199006,"日米構造協議の最終報告を了承　閣議","A",345,1,0,0,0,1,0,9,199007,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.444444444444444,345,0,153.333333333333
11044,5533,2887,1990,6,29,199006,"事後点検、新しい問題も対象　米議長団が表明　日米構造協議最終報告","A",209,1,0,0,0,1,0,9,199007,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.444444444444444,209,0,92.8888888888889
11046,5535,2889,1990,6,29,199006,"公共投資４３０兆円、「生活」に重点配分　日米構造協議で最終報告","A",1374,1,0,0,0,1,0,9,199007,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.444444444444444,1374,0,610.666666666667
11057,5541,2897,1990,6,30,199006,"談合の中央組織「経営懇話会」解散　米の圧力に危機感、罰則も強化　","A",1120,1,0,0,0,1,0,9,199007,0.5,NA,NA,NA,0.25,NA,NA,NA,1,0,0,0,1,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0.444444444444444,1120,0,497.777777777778
11061,5520,2704,1990,7,1,199007,"［日米　迫られる経済改革］（下）重い“交際費”４３０兆円（連載） ","Y",1533,1,0,0,0,0,1,12,199007,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.555555555555556,0,1533,851.666666666667
11084,5554,2917,1990,7,3,199007,"ＮＡＴＯ核政策、ブッシュ米大統領が変更を示唆","A",299,1,0,0,0,1,0,12,199007,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.444444444444444,299,0,132.888888888889
