"id_all","id","id_original","year","month","date","ymonth","Headline","paper","wcount","us","chn","kor","nkor","Asahi","Yomiuri","jijistartdate","jijiymonth","prneg_us","prneg_chn","prneg_sko","prneg_nko","prpos_us","prpos_chn","prpos_sko","prpos_nko","train_us","train_chn","train_sko","train_nko","cdneg_us","cdneg_chn","cdneg_sko","cdneg_nko","cdpos_us","cdpos_chn","cdpos_sko","cdpos_nko","cdneg_us2","cdneg_chn2","cdneg_sko2","cdneg_nko2","cdpos_us2","cdpos_chn2","cdpos_sko2","cdpos_nko2","Both","Asahi_w","Yomiuri_w","Both_w"
6650,3328,34,1989,6,7,198906,"中国の民主化運動武力鎮圧に当面制裁考えぬ　塩川官房長官が表明 ","Y",122,0,1,0,0,0,1,10,198906,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.555555555555556,0,122,67.7777777777778
6653,3331,37,1989,6,7,198906,"中国情勢への対応で外務省に検討本部　邦人保護対策委も設置 ","Y",450,0,1,0,0,0,1,10,198906,NA,0.25,NA,NA,NA,0,NA,NA,0,1,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0.555555555555556,0,450,250
6655,3333,40,1989,6,7,198906,"中国の各都市に不安広がる　成都で３００人死亡 ","Y",224,0,1,0,0,0,1,10,198906,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.555555555555556,0,224,124.444444444444
6656,3334,41,1989,6,7,198906,"アジア開銀が中国への投資延期　中国が申し出 ","Y",274,0,1,0,0,0,1,10,198906,NA,0,NA,NA,NA,0.25,NA,NA,0,1,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0.555555555555556,0,274,152.222222222222
6660,3326,38,1989,6,7,198906,"経済同友会の石原代表、中国への日本政府の批判的見解を求める","A",662,0,1,0,0,1,0,10,198906,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.444444444444444,662,0,294.222222222222
6661,3327,39,1989,6,7,198906,"仏が中国との関係停止　ロカール首相発表","A",82,0,1,0,0,1,0,10,198906,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.444444444444444,82,0,36.4444444444444
6664,3335,42,1989,6,8,198906,"中国戒厳軍、天安門から移動　武装兵士を満載　反戒厳派と対抗か ","Y",789,0,1,0,0,0,1,10,198906,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.555555555555556,0,789,438.333333333333
6665,3336,43,1989,6,8,198906,"中国戒厳軍の天安門からの移動をモスクワ放送も報道 ","Y",143,0,1,0,0,0,1,10,198906,NA,0.25,NA,NA,NA,0,NA,NA,0,1,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0.555555555555556,0,143,79.4444444444444
6666,3337,44,1989,6,8,198906,"中国戒厳軍の外国人居住区銃撃で日本大使館が抗議 ","Y",218,0,1,0,0,0,1,10,198906,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.555555555555556,0,218,121.111111111111
6667,3338,45,1989,6,8,198906,"「暴乱党員に厳罰」　中国共産党規律検査委が警告 ","Y",341,0,1,0,0,0,1,10,198906,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.555555555555556,0,341,189.444444444444
6668,3339,46,1989,6,8,198906,"中国の武力鎮圧　日本政府は「容認できず」　中国大使に申し入れ ","Y",618,0,1,0,0,0,1,10,198906,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.555555555555556,0,618,343.333333333333
6669,3340,47,1989,6,8,198906,"中国駐在の米外交官ら引き揚げ開始 ","Y",169,1,1,0,0,0,1,10,198906,NA,0.25,NA,NA,NA,0,NA,NA,0,1,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0.555555555555556,0,169,93.8888888888889
6672,3343,50,1989,6,8,198906,"中国の武力鎮圧は「ゆゆしきこと」と宇野首相が非難 ","Y",249,0,1,0,0,0,1,10,198906,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.555555555555556,0,249,138.333333333333
6673,3330,42,1989,6,8,198906,"中島駐中国大使が抗議　戒厳部隊の外交官アパート乱射","A",122,0,1,0,0,1,0,10,198906,NA,0.75,NA,NA,NA,0,NA,NA,0,1,0,0,NA,1,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,0,NA,NA,0.444444444444444,122,0,54.2222222222222
6675,3332,44,1989,6,8,198906,"「ゆゆしい事態」　宇野首相、中国の武力制圧を批判","A",192,0,1,0,0,1,0,10,198906,NA,0.75,NA,NA,NA,0,NA,NA,0,1,0,0,NA,1,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,0,NA,NA,0.444444444444444,192,0,85.3333333333333
6676,3333,45,1989,6,8,198906,"戒厳軍、外国人住宅も捜索　屋内で発砲の情報も　中国","A",526,0,1,0,0,1,0,10,198906,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.444444444444444,526,0,233.777777777778
6678,3335,49,1989,6,8,198906,"武力制圧、人道上容認できぬ　村田次官、中国大使に政府見解","A",513,0,1,0,0,1,0,10,198906,NA,0.5,NA,NA,NA,0,NA,NA,0,1,0,0,NA,1,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,0,NA,NA,0.444444444444444,513,0,228
6679,3336,50,1989,6,8,198906,"反戒厳軍、新たに北京移動か　軍内対立は複雑化　中国","A",1131,0,1,0,0,1,0,10,198906,NA,0.75,NA,NA,NA,0,NA,NA,0,1,0,0,NA,1,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,0,NA,NA,0.444444444444444,1131,0,502.666666666667
6680,3344,52,1989,6,9,198906,"中国、保守派が収拾急ぐ　「喬・李・楊」体制に　北京市内で軍の動き止まる ","Y",1745,0,1,0,0,0,1,10,198906,NA,0,NA,NA,NA,0,NA,NA,0,1,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0.555555555555556,0,1745,969.444444444444
6682,3346,54,1989,6,9,198906,"鋼材の対中輸出を中止へ　７月以降、信用状望めず ","Y",441,0,1,0,0,0,1,10,198906,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.555555555555556,0,441,245
6686,3338,54,1989,6,9,198906,"バリケードなどは撤去　北京の武力制圧で混乱の中国情勢各地","A",248,0,1,0,0,1,0,10,198906,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.444444444444444,248,0,110.222222222222
6688,3340,56,1989,6,9,198906,"７大軍区党委員会、すべてが天安門広場鎮圧を支持　中国・新華社電","A",181,0,1,0,0,1,0,10,198906,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.444444444444444,181,0,80.4444444444444
6690,3342,58,1989,6,9,198906,"中国当局が秩序回復を宣伝　李鵬首相、ＴＶに姿　武力制圧の北京","A",1202,0,1,0,0,1,0,10,198906,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.444444444444444,1202,0,534.222222222222
6693,3351,60,1989,6,10,198906,"民主化運動武力制圧も「対中政策変えぬ」　宇野首相が強調 ","Y",115,0,1,0,0,0,1,10,198907,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.555555555555556,0,115,63.8888888888889
6701,3345,63,1989,6,10,198906,"悲劇の構図　過ち認めぬ権力者（視点　激動中国：１）","A",1815,0,1,0,0,1,0,10,198907,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.444444444444444,1815,0,806.666666666667
6704,3357,67,1989,6,11,198906,"中国各地で７００人逮捕　地方の混乱ほぼ収拾　民主化運動の抑圧を徹底 ","Y",1130,0,1,0,0,0,1,10,198907,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.555555555555556,0,1130,627.777777777778
6705,3358,68,1989,6,11,198906,"中国の知識人ら多数が地方に潜行／民主化運動抑圧 ","Y",164,0,1,0,0,0,1,10,198907,NA,0.75,NA,NA,NA,0,NA,NA,0,1,0,0,NA,1,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,0,NA,NA,0.555555555555556,0,164,91.1111111111111
6707,3360,70,1989,6,11,198906,"武力鎮圧支持表明の一級行政区は２７に／中国 ","Y",167,0,1,0,0,0,1,10,198907,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.555555555555556,0,167,92.7777777777778
6713,3349,69,1989,6,11,198906,"政治暴乱　１０年の改革を圧殺（視点　激動中国：２）","A",1883,0,1,0,0,1,0,10,198907,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.444444444444444,1883,0,836.888888888889
6716,3352,72,1989,6,11,198906,"中国、全土で摘発本格化　北京、逮捕４００人超す　当局が宣伝攻勢","A",1360,0,1,0,0,1,0,10,198907,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.444444444444444,1360,0,604.444444444444
6719,3367,78,1989,6,13,198906,"中国、全国に民主化運動組織の一斉摘発を指示 ","Y",373,0,1,0,0,0,1,10,198907,NA,0.75,NA,NA,NA,0,NA,NA,0,1,0,0,NA,1,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,0,NA,NA,0.555555555555556,0,373,207.222222222222
6723,3371,82,1989,6,13,198906,"［キッシンジャー博士の地球診断］米、対中柔軟外交を（寄稿） ","Y",1236,1,1,0,0,0,1,10,198907,NA,0,NA,NA,NA,0.25,NA,NA,0,1,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0.555555555555556,0,1236,686.666666666667
6724,3353,75,1989,6,13,198906,"田紀雲氏ら健在　中国中央テレビなどが報道","A",505,0,1,0,0,1,0,10,198907,NA,0,NA,NA,NA,0,NA,NA,0,1,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0.444444444444444,505,0,224.444444444444
6728,3357,79,1989,6,13,198906,"八老治国　「鉄の規律」で支配（視点　激動中国：３）","A",1872,0,1,0,0,1,0,10,198907,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.444444444444444,1872,0,832
6732,3374,86,1989,6,14,198906,"中国・李首相、西側非難に反発の演説　報道規制さらに強化 ","Y",817,0,1,0,0,0,1,10,198907,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.555555555555556,0,817,453.888888888889
6733,3375,87,1989,6,14,198906,"中国公安省、柴玲さんら学生運動の指導者２１人に逮捕状 ","Y",224,0,1,0,0,0,1,10,198907,NA,1,NA,NA,NA,0,NA,NA,0,1,0,0,NA,1,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,0,NA,NA,0.555555555555556,0,224,124.444444444444
6737,3361,85,1989,6,14,198906,"鋼鉄の長城　軍、権力の盾に変身（視点　激動中国：４）","A",1824,0,1,0,0,1,0,10,198907,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.444444444444444,1824,0,810.666666666667
6742,3379,92,1989,6,15,198906,"中国、ＡＰとＶＯＡの２記者に退去令 ","Y",406,0,1,0,0,0,1,10,198907,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.555555555555556,0,406,225.555555555556
6743,3380,93,1989,6,15,198906,"２記者への中国退去令に米政府が重大懸念表明 ","Y",126,1,1,0,0,0,1,10,198907,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.555555555555556,0,126,70
6749,3367,93,1989,6,15,198906,"二軸のはざま　日本外交に正念場（視点　激動中国：５）","A",1772,0,1,0,0,1,0,10,198907,NA,0,NA,NA,NA,0,NA,NA,0,1,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0.444444444444444,1772,0,787.555555555556
6762,3373,102,1989,6,16,198906,"中国情勢を憂慮　ゴルバチョフ・ソ連議長が初の見解","A",441,0,1,0,0,1,0,10,198907,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.444444444444444,441,0,196
6763,3374,103,1989,6,16,198906,"中国大使館員の亡命先の確定、一両日中にも　外務省首脳が示唆","A",144,0,1,0,0,1,0,10,198907,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.444444444444444,144,0,64
6764,3375,104,1989,6,16,198906,"中国大使館員が亡命希望　２７歳の女性が日本政府の保護下に","A",866,0,1,0,0,1,0,10,198907,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.444444444444444,866,0,384.888888888889
6774,3380,111,1989,6,17,198906,"在日中国人留学生に動き　警察へ保護願いも　警察庁認める","A",634,0,1,0,0,1,0,10,198907,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.444444444444444,634,0,281.777777777778
6776,3382,113,1989,6,17,198906,"「独裁」と「連帯」　　譲れぬ「党の指導」（視点　激動中国：６）","A",1843,0,1,0,0,1,0,10,198907,NA,0.25,NA,NA,NA,0,NA,NA,0,1,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0.444444444444444,1843,0,819.111111111111
6779,3396,113,1989,6,18,198906,"北京動乱で女性含む８人に死刑　学生は含まず／中国判決 ","Y",880,0,1,0,0,0,1,10,198907,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.555555555555556,0,880,488.888888888889
6780,3397,114,1989,6,18,198906,"中国、米批判の公開書簡　対決姿勢一段と ","Y",320,1,1,0,0,0,1,10,198907,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.555555555555556,0,320,177.777777777778
6788,3400,119,1989,6,19,198906,"中国に慎重な対応を求める　「隣人として諌言」　宇野首相が記者会見 ","Y",845,0,1,0,0,0,1,10,198907,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.555555555555556,0,845,469.444444444444
6813,3416,137,1989,6,21,198906,"「反革命裁判を急げ」／中国最高裁 ","Y",182,0,1,0,0,0,1,10,198907,NA,0.25,NA,NA,NA,0,NA,NA,0,1,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0.555555555555556,0,182,101.111111111111
6815,3398,138,1989,6,21,198906,"対中新規援助を凍結　第３次円借款など　外務省方針","A",792,0,1,0,0,1,0,10,198907,NA,0.25,NA,NA,NA,0,NA,NA,0,1,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0.444444444444444,792,0,352
6816,3399,140,1989,6,21,198906,"「出直し」の行方（変革のうねり　参院選を前に：中）","A",1829,0,1,0,0,1,0,10,198907,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.444444444444444,1829,0,812.888888888889
6820,3420,142,1989,6,22,198906,"中国、上海の列車襲撃で３人を公開処刑 ","Y",266,0,1,0,0,0,1,10,198907,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.555555555555556,0,266,147.777777777778
6821,3421,143,1989,6,22,198906,"中国山東省でも４５被告に死刑などの実刑判決 ","Y",213,0,1,0,0,0,1,10,198907,NA,0.5,NA,NA,NA,0,NA,NA,0,1,0,0,NA,1,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,0,NA,NA,0.555555555555556,0,213,118.333333333333
6823,3423,145,1989,6,22,198906,"民主化運動弾圧　「外圧に屈せず」　外国賓客と会見の李・中国首相が強調 ","Y",177,0,1,0,0,0,1,10,198907,NA,1,NA,NA,NA,0,NA,NA,0,1,0,0,NA,1,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,0,NA,NA,0.555555555555556,0,177,98.3333333333333
6824,3401,144,1989,6,22,198906,"「自ら孤立化、愚行始めた」　中国の死刑執行に米国務省当局者が非難","A",180,1,1,0,0,1,0,10,198907,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.444444444444444,180,0,80
6825,3402,145,1989,6,22,198906,"西独首相、豪外相も中国の死刑執行を非難","A",168,0,1,0,0,1,0,10,198907,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.444444444444444,168,0,74.6666666666667
6829,3406,149,1989,6,22,198906,"中国、３人の死刑執行　西側各国、直ちに非難表明　判決の翌日に即決　","A",1532,0,1,0,0,1,0,10,198907,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.444444444444444,1532,0,680.888888888889
6830,3424,148,1989,6,23,198906,"中国、さらに２４人処刑　北京の７人と山東省の１７人　反軍など問われる ","Y",1167,0,1,0,0,0,1,10,198907,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.555555555555556,0,1167,648.333333333333
6832,3426,150,1989,6,23,198906,"対中非難を西独国会が決議へ ","Y",164,0,1,0,0,0,1,10,198907,NA,0.75,NA,NA,NA,0,NA,NA,0,1,0,0,NA,1,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,0,NA,NA,0.555555555555556,0,164,91.1111111111111
6833,3427,151,1989,6,23,198906,"仏首相が対中圧力行使を強調 ","Y",107,0,1,0,0,0,1,10,198907,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.555555555555556,0,107,59.4444444444444
6834,3428,152,1989,6,23,198906,"オーストリアが中国駐在大使召還を発表　学生らの処刑に抗議 ","Y",88,0,1,0,0,0,1,10,198907,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.555555555555556,0,88,48.8888888888889
6835,3429,153,1989,6,23,198906,"サミットでの中国名指し非難に反対　政府首脳語る ","Y",238,0,1,0,0,0,1,10,198907,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.555555555555556,0,238,132.222222222222
6841,3408,151,1989,6,23,198906,"英、経済制裁せず　追加措置は用意　サッチャー首相、中国問題で表明","A",294,0,1,0,0,1,0,10,198907,NA,0.25,NA,NA,NA,0,NA,NA,0,1,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0.444444444444444,294,0,130.666666666667
6843,3410,153,1989,6,23,198906,"ロカール仏首相、「最大限の圧力必要」　中国の民主化運動摘発で表明","A",89,0,1,0,0,1,0,10,198907,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.444444444444444,89,0,39.5555555555556
6845,3412,155,1989,6,23,198906,"北京でも７人処刑　国際世論さらに反発　中国の民主化運動摘発","A",608,0,1,0,0,1,0,10,198907,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.444444444444444,608,0,270.222222222222
6849,3435,160,1989,6,24,198906,"政府が対中見解を中国に伝達　制裁、一切触れず　処刑に自制を求める ","Y",774,0,1,0,0,0,1,10,198907,NA,0.25,NA,NA,NA,0,NA,NA,0,1,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0.555555555555556,0,774,430
6850,3436,161,1989,6,24,198906,"中国中央委総会開く ","Y",404,0,1,0,0,0,1,10,198907,NA,0,NA,NA,NA,0,NA,NA,0,1,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0.555555555555556,0,404,224.444444444444
6851,3437,162,1989,6,24,198906,"中国中央委総会開く／香港紙 ","Y",93,0,1,0,0,0,1,10,198907,NA,0,NA,NA,NA,0,NA,NA,0,1,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0.555555555555556,0,93,51.6666666666667
6856,3416,163,1989,6,24,198906,"中国へ経済制裁含む措置を　民社、宇野首相に申し入れ","A",268,0,1,0,0,1,0,10,198907,NA,0.5,NA,NA,NA,0,NA,NA,0,1,0,0,NA,1,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,0,NA,NA,0.444444444444444,268,0,119.111111111111
6857,3417,164,1989,6,24,198906,"社会党、中国共産党との交流を凍結","A",396,0,1,0,0,1,0,10,198907,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.444444444444444,396,0,176
6858,3418,165,1989,6,24,198906,"中国の４中全会開幕、香港紙も報道","A",138,0,1,0,0,1,0,10,198907,NA,0,NA,NA,NA,0,NA,NA,0,1,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0.444444444444444,138,0,61.3333333333333
6859,3419,166,1989,6,24,198906,"「あくまで国内問題だが、非難受けぬ措置を」　中国に日本政府要望","A",405,0,1,0,0,1,0,10,198907,NA,0.25,NA,NA,NA,0,NA,NA,0,1,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0.444444444444444,405,0,180
6860,3420,167,1989,6,24,198906,"趙紫陽氏らの処分決定へ　中国、４中全会始まる　中国筋明かす","A",895,0,1,0,0,1,0,10,198907,NA,0.25,NA,NA,NA,0,NA,NA,0,1,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0.444444444444444,895,0,397.777777777778
6863,3441,167,1989,6,25,198906,"中国四中総会　新総書記に江沢民氏　趙氏の全職務を解任　混乱に一応の決着 ","Y",2035,0,1,0,0,0,1,10,198907,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.555555555555556,0,2035,1130.55555555556
6870,3427,177,1989,6,25,198906,"中国、総書記に江沢民氏　趙氏は全職務解任　妥協色の濃い人事","A",2192,0,1,0,0,1,0,10,198907,NA,0.5,NA,NA,NA,0,NA,NA,0,1,0,0,NA,1,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,0,NA,NA,0.444444444444444,2192,0,974.222222222222
6896,3438,195,1989,6,28,198906,"対中国強硬措置、ブッシュ米大統領が否定　「関係維持が国益」","A",267,1,1,0,0,1,0,10,198907,NA,0,NA,NA,NA,0.25,NA,NA,0,1,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0.444444444444444,267,0,118.666666666667
6906,3464,196,1989,6,29,198906,"在日留学生への奨学金は継続　西岡文相に中国大使が説明 ","Y",149,0,1,0,0,0,1,10,198907,NA,0.25,NA,NA,NA,0,NA,NA,0,1,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0.555555555555556,0,149,82.7777777777778
6919,3448,207,1989,6,30,198906,"サミットでの対中強硬措置に慎重　ベーカー米国務長官","A",272,1,1,0,0,1,0,10,198907,0.25,0.25,NA,NA,0.25,0,NA,NA,1,1,0,0,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.444444444444444,272,0,120.888888888889
6924,3453,214,1989,6,30,198906,"サミットの政治宣言、中国の非難めぐり調整　日本は消極姿勢","A",1868,0,1,0,0,1,0,10,198907,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.444444444444444,1868,0,830.222222222222
6934,3476,212,1989,7,2,198907,"サミットの対中政治声明　日本、人道的な観点から非難に同調 ","Y",1583,0,1,0,0,0,1,8,198907,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.555555555555556,0,1583,879.444444444444
6990,3483,257,1989,7,7,198907,"中国「戒厳令、長引きそう」　対外修復は模索中　一時帰国の中島大使","A",1082,0,1,0,0,1,0,8,198907,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.444444444444444,1082,0,480.888888888889
